foodId,Nama,Tipe,harga,img
601,Sambal Goang,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
602,Sambal Tempoyak Udang,sambal,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
603,Spaghetti Brulee,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
604,Nasi Daun Jeruk,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
605,Indomie Seblak,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
606,Mie Tek Tek Kuah,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
607,Mie Goreng Basah,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
608,Kimbab,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
609,Nasi Mandhi,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
610,Bola Bola Mie,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
611,Ketupat,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
612,Nasi Ayam Semarang,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
613,Nasi Tiwul,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
614,Risotto,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
615,Mie Goreng Nyemek,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
616,Bubur Korea (Dakjuk),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
617,Nasi Gemuk,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
618,Nasi Tomat,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
619,Mie Kuah Ikan Bangka,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
620,Mie Sagu Kuah,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
621,Cwie Mie Malang,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
622,Pad Thai,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
623,Nasi Goreng Nanas Khas Thailand,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
624,Nasi Padang,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
625,Jajangmyeon,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
626,Nasi Kapau,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
627,Mie Ayam Bangka,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
628,Macaroni Cheese (Mac n cheese),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
629,Spaghetti Rendang,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
630,Mie Cakalang,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
631,Mie Kuah Susu,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
632,Mie Tarempa,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
633,Mie Aceh Kuah,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
634,Mie Tulang Bandung,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
635,Nasi Goreng Shirataki,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
636,Nasi Rames,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
637,Laksa Bogor,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
638,Nasi Tim Bayi,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
639,Nasi Telur Korea,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
640,Mie Ayam Solo,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
641,Loco Moco,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
642,Beef Pho Vietnam,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
643,Mie Tiaw Goreng Ayam,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
644,Bubur Ayam Cianjur,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
645,Nasi Bakar Ikan Tongkol,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
646,Sate Kribo,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
647,Ramen,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
648,Mie Korea Ramyeon,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
649,Mie Shirataki Goreng,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
650,Nasi Goreng Tek Tek (Abang Kaki Lima),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
651,Spaghetti Seafood Marinara,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
652,Indomie Goreng,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
653,Bubur Ayam Cirebon,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
654,Nasi Bakar Bandung Sunda,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
655,Mie Setan,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
656,Nasi Campur Bali,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
657,Mie Pangsit,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
658,Martabak Mie,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
659,Nasi Lengko,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
660,Nasi Ulam,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
661,Nasi Godog Khas Magelang,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
662,Nasi Goreng Magelangan,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
663,Laksa Mie,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
664,Mie Lidi Goreng,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
665,Papeda Cilung,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
666,Nasi Tempong,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
667,Bakwan Mie,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
668,Baked Rice (Nasi Panggang),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
669,Mie Ongklok,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
670,Mie Gomak Goreng,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
671,Cireng Nasi,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
672,Nasi Goreng Merah,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
673,Mie Ayam Jamur,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
674,Kwetiau Siram,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
675,Nasi Kebuli Ayam,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
676,Mie Titi,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
677,Nasi Goreng Telur,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
678,Pangsit Goreng,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
679,Mie Goreng Seafood,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
680,Nasi Goreng Rendang,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
681,Bakmoy,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
682,Mie Celor,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
683,Nasi Bakar Ati Ampela,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
684,Ifumie,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
685,Lontong Balap,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
686,Misoa Kuah,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
687,Soun Kuah,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
688,Nasi Megono,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
689,Ayam Hainan,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
690,Bibimbap,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
691,Nasi Bakar Cumi (Sambalado Cumi),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
692,Bread Pudding (Puding Roti Tawar),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
693,Pastel Tutup Klasik,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
694,Nasi Goreng Gila,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
695,Kari Bihun Medan,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
696,Nasi Goreng Sapi,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
697,Nasi Bakar Teri (Sambel Teri Cabai Hijau),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
698,Nasi Goreng Seafood,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
699,Nasi Goreng Kambing,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
700,Nasi Goreng Kampung,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
701,Nasi Goreng Oriental,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
702,Nasi Goreng Aceh,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
703,Spaghetti Carbonara,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
704,Soun Goreng,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
705,Bihun Kuah,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
706,Bubur Ayam,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
707,Mie Yamin Bandung,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
708,Nasi Tutug Oncom,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
709,Bihun Goreng Isi Special,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
710,Nasi Goreng Kikil Cabe Hijau,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
711,Nasi Goreng Terasi (Belacan),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
712,Spaghetti Bolognese Meatballs (Bola-bola Daging),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
713,Nasi Goreng Teri,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
714,Mie Goreng Jawa,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
715,Kentang Goreng (French Fries & Potato Wedges),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
716,Fettucini Carbonara,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
717,Rice Ball Minion,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
718,Nasi Krawu,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
719,Mie Kocok Bandung,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
720,Macaroni Schotel,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
721,Kwetiau Kuah,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
722,Nasi Bakar Ayam Suwir,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
723,Nasi Liwet Sunda Teri,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
724,Mie Godog Jawa (Mie Rebus Jawa),nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
725,Nasi Uduk Betawi Komplit,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
726,Nasi Timbel Komplit,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
727,Nasi Goreng Pete,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
728,Nasi Goreng Kuning Kunyit,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
729,Japchae,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
730,Nasi Kebuli Kambing,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
731,Nasi Tim Ayam,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
732,Mie Sayur Hijau Bayam,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
733,Mie Goreng Aceh,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
734,Spaghetti Aglio Olio,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
735,Nasi Goreng Padang,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
736,Nasi Goreng Jawa,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
737,Makaroni Keju Kukus,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
738,Lasagna Panggang,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
739,Makaroni Goreng,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
740,Nasi Kuning Komplit,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
741,Tinutuan,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
742,Donat Mie,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
743,Nasi Lemak Lengkap,nasi-mie-pasta,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
744,Bakso Mercon,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
745,Sup Merah,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
746,Sup Matahari,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
747,Soto Sokaraja,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
748,Bakso Aci Tulang Rangu,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
749,Sup Ikan Gabus,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
750,Sundubu Jjigae,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
751,Soto Pacitan,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
752,Sop Ayam Suwir,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
753,Soto Kuah,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
754,Soto Daging Sapi Madura,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
755,Miso Soup,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
756,Tom Yam Ayam,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
757,Soto Sulung,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
758,Bakso Sapi (Pentol Daging Asli),sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
759,Bakso Bakar Sapi,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
760,Bakso Bakar Pedas Manis,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
761,Bakso Solo,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
762,Soto Babat,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
763,Cream Soup Ayam,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
764,Sup Makaroni,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
765,Soto Tangkar,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
766,Bakso Malang,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
767,Shabu Shabu,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
768,Soto Ambengan,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
769,Bakso Lo Hoa,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
770,Sop Ikan Nila Batam,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
771,Sup Jagung Kepiting,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
772,Bakso Urat,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
773,Soto Ayam Bening,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
774,Soto Ceker,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
775,Tauto Pekalongan,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
776,Sayur Sop Ayam,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
777,Soto Kuning Bogor,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
778,Soto Betawi,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
779,Sop Konro,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
780,Coto Makassar,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
781,Tekwan,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
782,Soto Banjar,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
783,Sop Buntut,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
784,Sup Kacang Merah Daging Sapi,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
785,Sop Iga Sapi,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
786,Soto Ayam Santan Medan,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
787,Sup Ikan Gurame,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
788,Sop Bakso,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
789,Soto Padang,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
790,Soto Kudus,sop-soto-bakso,12000,https://i.pinimg.com/736x/8c/c5/2e/8cc52e9663492996e4116ee596796b00.jpg
